,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,LEAGUE_ID,MIN,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,PTS,RANK_AST,RANK_BLK,RANK_DREB,RANK_EFF,RANK_FG3A,RANK_FG3M,RANK_FG3_PCT,RANK_FGA,RANK_FGM,RANK_FG_PCT,RANK_FTA,RANK_FTM,RANK_FT_PCT,RANK_MIN,RANK_OREB,RANK_PTS,RANK_REB,RANK_STL,RANK_TOV,REB,SCHOOL_NAME,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TOV,Team_ID,id,full_name,first_name,last_name,is_active,PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
728,6,1.0,12.0,5,2,0.4,31,16,0.516,10,7,0.7,9,0,00,92.0,5.0,,9,20.0,1629640,41,,,,,,,,,,,,,,,,,,,,17.0,,2019-20,5.0,SAS,1610612759.0,3.0,,1629640,Keldon Johnson,Keldon,Johnson,True,20002309,,Active,24,SA,3,G,PG,Keldon,Johnson,77,220,,,,,,Kentucky,1950600.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002309.png,0,190797ba-a6f4-4286-9d5e-d157ff834829,,4782.0,201270.0,1134174,786282.0,,Scrambled,Scrambled,,Scrambled,110347,1134174,6217,Keldon Johnson,Keldon Johnson,Keldon Johnson,PG,1.0,20000024,Keldon Johnson,1134174,4587070.0,http://cdn.usatsimg.com/api/download/?imageID=13477327,http://cdn.usatsimg.com/api/download/?imageID=13514960,2019-10-09T17:16:12,2019-10-14T10:03:07,1629640
730,8,2.0,19.0,13,2,0.154,31,8,0.258,6,5,0.833,20,0,00,96.0,3.0,,10,23.0,1626169,23,,,,,,,,,,,,,,,,,,,,22.0,,2019-20,4.0,TOR,1610612761.0,8.0,,1626169,Stanley Johnson,Stanley,Johnson,True,20001427,,Active,10,TOR,5,F,SF,Stanley,Johnson,78,242,1996-05-29T00:00:00,Fullerton,California,,,Arizona,3623000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001427.png,3,6ed42a42-6fd6-464c-8425-7e40489c679f,2467.0,3735.0,200642.0,844331,761280.0,,Scrambled,Scrambled,,Scrambled,58350,844331,5468,Stanley Johnson,Stanley Johnson,Stanley Johnson,,,20000010,Stanley Johnson,844331,4588053.0,http://cdn.usatsimg.com/api/download/?imageID=13715011,http://cdn.usatsimg.com/api/download/?imageID=13715009,2019-11-26T10:27:46,2019-11-26T10:27:43,1626169
732,446,43.0,508.0,226,71,0.314,969,512,0.528,268,218,0.813,65,65,00,2101.0,155.0,,200,25.0,203999,1313,,,,,,,,,,,,,,,,,,,,663.0,,2019-20,77.0,DEN,1610612743.0,202.0,,203999,Nikola Jokic,Nikola,Jokic,True,20001441,,Active,20,DEN,15,C,C,Nikola,Jokic,84,284,1995-02-19T00:00:00,Sombor,Serbia and Montenegro,,,,27504630.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001441.png,3,f2625432-3903-4f90-9b0b-2e4f63856bb0,2368.0,3612.0,200655.0,830650,761261.0,,Scrambled,Scrambled,,Scrambled,55062,830650,5352,Nikola Jokic,Nikola Jokic,Nikola Jokic,C,0.0,20000020,Nikola Jokic,830650,4586844.0,http://cdn.usatsimg.com/api/download/?imageID=13714863,http://cdn.usatsimg.com/api/download/?imageID=13714933,2019-11-26T10:24:13,2019-11-26T10:26:09,203999
733,1,0.0,2.0,3,1,0.333,4,2,0.5,0,0,0.0,1,0,00,12.0,0.0,,1,25.0,203999,5,,,,,,,,,,,,,,,,,,,,2.0,,2019-20,1.0,LBN,1610616834.0,0.0,,203999,Nikola Jokic,Nikola,Jokic,True,20001441,,Active,20,DEN,15,C,C,Nikola,Jokic,84,284,1995-02-19T00:00:00,Sombor,Serbia and Montenegro,,,,27504630.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001441.png,3,f2625432-3903-4f90-9b0b-2e4f63856bb0,2368.0,3612.0,200655.0,830650,761261.0,,Scrambled,Scrambled,,Scrambled,55062,830650,5352,Nikola Jokic,Nikola Jokic,Nikola Jokic,C,0.0,20000020,Nikola Jokic,830650,4586844.0,http://cdn.usatsimg.com/api/download/?imageID=13714863,http://cdn.usatsimg.com/api/download/?imageID=13714933,2019-11-26T10:24:13,2019-11-26T10:26:09,203999
735,35,40.0,132.0,9,2,0.222,178,121,0.68,84,62,0.738,55,27,00,887.0,74.0,,149,24.0,1627745,306,,,,,,,,,,,,,,,,,,,,206.0,,2019-20,26.0,ATL,1610612737.0,28.0,,1627745,Damian Jones,Damian,Jones,True,20001689,,Active,3,ATL,30,C,C,Damian,Jones,83,245,1995-06-30T00:00:00,Baton Rouge,Louisiana,,,Vanderbilt,2305057.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001689.png,2,44231f84-c69d-440d-9287-e210d4ce1672,2630.0,3879.0,200791.0,745922,756854.0,,Scrambled,Scrambled,,Scrambled,41082,745922,5661,Damian Jones,Damian Jones,Damian Jones,C,1.0,20000003,Damian Jones,745922,4587609.0,http://cdn.usatsimg.com/api/download/?imageID=13458748,http://cdn.usatsimg.com/api/download/?imageID=13515072,2019-10-09T17:16:12,2019-10-14T10:07:52,1627745
737,285,6.0,94.0,124,47,0.379,429,197,0.459,58,43,0.741,65,6,00,1232.0,9.0,,44,23.0,1626145,484,,,,,,,,,,,,,,,,,,,,103.0,,2019-20,59.0,MEM,1610612763.0,55.0,,1626145,Tyus Jones,Tyus,Jones,True,20001430,,Active,21,MEM,21,G,PG,Tyus,Jones,72,196,1996-05-10T00:00:00,Burnsville,Minnesota,,,Duke,9258000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001430.png,3,cbc0a3b2-985e-4484-9cb6-6891337b18b7,2512.0,3739.0,200586.0,842297,761299.0,,Scrambled,Scrambled,,Scrambled,58081,842297,5484,Tyus Jones,Tyus Jones,Tyus Jones,PG,1.0,20000021,Tyus Jones,842297,4586959.0,http://cdn.usatsimg.com/api/download/?imageID=13454665,http://cdn.usatsimg.com/api/download/?imageID=13514896,2019-10-03T13:03:06,2019-10-14T10:00:17,1626145
739,57,36.0,156.0,126,34,0.27,323,166,0.514,113,88,0.779,51,15,00,1249.0,57.0,,114,23.0,1627884,454,,,,,,,,,,,,,,,,,,,,213.0,,2019-20,54.0,MIA,1610612748.0,27.0,,1627884,Derrick Jones Jr.,Derrick,Jones Jr.,True,20001796,,Active,4,MIA,5,F,SF,Derrick,Jones,78,210,1997-02-15T00:00:00,,,,,UNLV,1645357.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001796.png,2,54cf6e06-9172-44b8-8d3b-ea1b6926553d,2756.0,4083.0,200920.0,892925,767807.0,,Scrambled,Scrambled,,Scrambled,66968,892925,5747,Derrick Jones Jr.,Derrick Jones Jr.,Derrick Jones Jr.,PF,0.0,20000004,Derrick Jones Jr.,892925,4587450.0,http://cdn.usatsimg.com/api/download/?imageID=13458730,http://cdn.usatsimg.com/api/download/?imageID=13514978,2019-10-09T17:16:12,2019-10-14T10:03:48,1627884
741,105,52.0,420.0,0,0,0.0,287,191,0.666,122,83,0.68,56,6,00,1234.0,141.0,,114,31.0,201599,465,,,,,,,,,,,,,,,,,,,,561.0,,2019-20,18.0,BKN,1610612751.0,74.0,,201599,DeAndre Jordan,DeAndre,Jordan,True,20000663,,Active,8,BKN,6,C,C,DeAndre,Jordan,83,265,1988-07-21T00:00:00,Houston,Texas,,,Texas A&amp;M,9881598.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000663.png,10,0036a1fa-ff9a-44a5-8061-68b828ee2b1e,1500.0,2929.0,200046.0,398142,736346.0,1947.0,Scrambled,Scrambled,,Scrambled,9561,398142,4497,DeAndre Jordan,DeAndre Jordan,DeAndre Jordan,C,0.0,20000008,DeAndre Jordan,398142,4588150.0,http://cdn.usatsimg.com/api/download/?imageID=13714795,http://cdn.usatsimg.com/api/download/?imageID=13714801,2019-11-26T10:22:27,2019-11-26T10:22:42,201599
743,218,21.0,126.0,134,47,0.351,369,155,0.42,58,48,0.828,64,22,00,1538.0,37.0,,121,28.0,202709,405,,,,,,,,,,,,,,,,,,,,163.0,,2019-20,46.0,SAC,1610612758.0,64.0,,202709,Cory Joseph,Cory,Joseph,True,20000655,,Active,30,SAC,9,G,PG,Cory,Joseph,75,200,1991-08-20T00:00:00,Toronto,Ontario,,,Texas,12000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000655.png,7,5769354c-0661-4ac7-86e5-3fd51506df36,1878.0,3226.0,200500.0,552805,747534.0,3038.0,Scrambled,Scrambled,,Scrambled,14529,552805,4911,Cory Joseph,Cory Joseph,Cory Joseph,PG,1.0,20000030,Cory Joseph,552805,4587243.0,http://cdn.usatsimg.com/api/download/?imageID=13714898,http://cdn.usatsimg.com/api/download/?imageID=13714891,2019-11-26T10:25:12,2019-11-26T10:25:00,202709
745,2,2.0,10.0,20,9,0.45,32,14,0.438,5,5,1.0,12,0,00,64.0,1.0,,9,22.0,1629662,42,,,,,,,,,,,,,,,,,,,,11.0,,2019-20,2.0,LAC,1610612746.0,2.0,,1629662,Mfiondu Kabengele,Mfiondu,Kabengele,True,20002302,,Active,28,LAC,25,F,PF,Mfiondu,Kabengele,81,250,,,,,,Florida State,1977000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002302.png,0,8fb7ba41-b5b9-425b-89ec-6b5b61157e88,,4873.0,201262.0,941357,776370.0,,Scrambled,Scrambled,,Scrambled,110355,941357,6215,Mfiondu Kabengele,Mfiondu Kabengele,Mfiondu Kabengele,,,20000028,Mfiondu Kabengele,941357,4587283.0,http://cdn.usatsimg.com/api/download/?imageID=12954688,http://cdn.usatsimg.com/api/download/?imageID=12954719,2019-06-25T12:49:32,2019-06-25T12:50:15,1629662
747,71,10.0,128.0,112,39,0.348,279,127,0.455,88,59,0.67,32,13,00,718.0,30.0,,69,26.0,1626163,352,,,,,,,,,,,,,,,,,,,,158.0,,2019-20,13.0,PHX,1610612756.0,33.0,,1626163,Frank Kaminsky,Frank,Kaminsky,True,20001396,,Active,29,PHO,8,F,PF,Frank,Kaminsky,84,240,1993-04-04T00:00:00,Lisle,Illinois,,,Wisconsin,4767000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001396.png,3,c9b1c381-e0ac-4618-9887-ce3e8993b265,2468.0,3713.0,200605.0,606731,749450.0,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,16448,606731,5469,Frank Kaminsky,Frank Kaminsky,Frank Kaminsky,PF,1.0,20000029,Frank Kaminsky,606731,4587191.0,http://cdn.usatsimg.com/api/download/?imageID=13454640,http://cdn.usatsimg.com/api/download/?imageID=13514584,2019-10-03T13:02:38,2019-10-14T09:49:24,1626163
749,49,38.0,253.0,7,1,0.143,311,176,0.566,89,63,0.708,51,6,00,891.0,141.0,,85,27.0,202683,416,,,,,,,,,,,,,,,,,,,,394.0,,2019-20,21.0,BOS,1610612738.0,52.0,,202683,Enes Kanter,Enes,Kanter,True,20000835,,Active,9,BOS,11,C,C,Enes,Kanter,82,250,1992-05-20T00:00:00,Zurich,Switzerland,,,Kentucky,4767000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000835.png,7,5fb038ef-a3bf-4f52-afce-4f5bd074bb88,1831.0,3188.0,200072.0,553574,748154.0,3037.0,Scrambled,Scrambled,,Scrambled,14516,553574,4899,Enes Kanter,Enes Kanter,Enes Kanter,C,1.0,20000009,Enes Kanter,553574,4588354.0,http://cdn.usatsimg.com/api/download/?imageID=13477343,http://cdn.usatsimg.com/api/download/?imageID=13514780,2019-10-09T17:16:12,2019-10-14T09:55:44,202683
751,115,6.0,89.0,183,73,0.399,342,151,0.442,75,67,0.893,28,25,00,922.0,9.0,,65,23.0,1628379,442,,,,,,,,,,,,,,,,,,,,98.0,,2019-20,12.0,DET,1610612765.0,43.0,,1628379,Luke Kennard,Luke,Kennard,True,20001840,,Active,14,DET,5,G,SG,Luke,Kennard,77,206,1996-06-24T00:00:00,,,,,Duke,3827160.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001840.png,1,a537047d-c29f-4dfe-99b0-3bac4e258dc7,2791.0,4123.0,200958.0,887661,767459.0,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,66046,887661,5825,Luke Kennard,Luke Kennard,Luke Kennard,SG,1.0,20000014,Luke Kennard,887661,4587814.0,http://cdn.usatsimg.com/api/download/?imageID=13477193,http://cdn.usatsimg.com/api/download/?imageID=13514501,2019-10-09T17:16:12,2019-10-14T09:46:36,1628379
753,10,3.0,26.0,17,5,0.294,53,18,0.34,9,7,0.778,12,0,00,160.0,9.0,,18,26.0,203077,48,,,,,,,,,,,,,,,,,,,,35.0,,2019-20,0.0,CHA,1610612766.0,7.0,,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,True,20000748,,Active,25,DAL,9,F,SF,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,595122.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944.0,3302.0,200229.0,603095,750978.0,3441.0,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1.0,20000025,Michael Kidd-Gilchrist,603095,4587152.0,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
754,3,2.0,17.0,3,0,0.0,7,1,0.143,2,2,1.0,9,0,00,71.0,3.0,,14,26.0,203077,4,,,,,,,,,,,,,,,,,,,,20.0,,2019-20,2.0,DAL,1610612742.0,6.0,,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,True,20000748,,Active,25,DAL,9,F,SF,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,595122.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944.0,3302.0,200229.0,603095,750978.0,3441.0,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1.0,20000025,Michael Kidd-Gilchrist,603095,4587152.0,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
755,13,5.0,43.0,20,5,0.25,60,19,0.317,11,9,0.818,21,0,00,231.0,12.0,,32,26.0,203077,52,,,,,,,,,,,,,,,,,,,,55.0,,2019-20,2.0,TOT,0.0,13.0,,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,True,20000748,,Active,25,DAL,9,F,SF,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,595122.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944.0,3302.0,200229.0,603095,750978.0,3441.0,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1.0,20000025,Michael Kidd-Gilchrist,603095,4587152.0,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
757,5,0.0,9.0,11,4,0.364,21,8,0.381,3,0,0.0,10,0,00,62.0,1.0,,10,20.0,1629663,20,,,,,,,,,,,,,,,,,,,,10.0,,2019-20,2.0,DET,1610612765.0,2.0,,1629663,Louis King,Louis,King,True,20002394,,Active,14,DET,14,F,PF,Louis,King,79,205,,,,,,Oregon,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002394.png,0,3946a42e-7989-4c32-835c-789b50a01152,,4790.0,201346.0,1134732,785394.0,,Scrambled,Scrambled,,Scrambled,117297,1134732,6335,Louis King,Louis King,Louis King,PF,1.0,20000014,Louis King,1134732,4587816.0,http://cdn.usatsimg.com/api/download/?imageID=13477226,http://cdn.usatsimg.com/api/download/?imageID=13514533,2019-10-09T17:16:12,2019-10-14T09:47:52,1629663
759,77,78.0,256.0,286,107,0.374,466,214,0.459,80,69,0.863,66,21,00,1695.0,99.0,,153,28.0,1628467,604,,,,,,,,,,,,,,,,,,,,355.0,,2019-20,20.0,DAL,1610612742.0,48.0,,1628467,Maxi Kleber,Maxi,Kleber,True,20001909,,Active,25,DAL,42,F,PF,Maximilian,Kleber,82,240,1992-01-29T00:00:00,,,,,,8000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001909.png,1,3ef70a50-cd0d-4148-a1ad-ca830a1a9046,2852.0,3658.0,201049.0,1072048,779962.0,,Scrambled,Scrambled,,Scrambled,81621,1072048,5892,Maxi Kleber,Maxi Kleber,Maxi Kleber,C,1.0,20000025,Maxi Kleber,1072048,4587154.0,http://cdn.usatsimg.com/api/download/?imageID=13477371,http://cdn.usatsimg.com/api/download/?imageID=13514687,2019-10-09T17:16:12,2019-10-14T09:52:55,1628467
761,31,2.0,17.0,64,19,0.297,86,28,0.326,13,4,0.308,16,0,00,241.0,3.0,,20,28.0,202688,79,,,,,,,,,,,,,,,,,,,,20.0,,2019-20,5.0,CLE,1610612739.0,16.0,,202688,Brandon Knight,Brandon,Knight,True,20000745,,Active,14,DET,20,G,PG,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,15643750.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828.0,3184.0,200457.0,553575,748939.0,3043.0,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1.0,20000014,Brandon Knight,553575,4587819.0,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
762,38,1.0,20.0,67,26,0.388,81,31,0.383,21,16,0.762,9,3,00,221.0,1.0,,20,28.0,202688,104,,,,,,,,,,,,,,,,,,,,21.0,,2019-20,5.0,DET,1610612765.0,22.0,,202688,Brandon Knight,Brandon,Knight,True,20000745,,Active,14,DET,20,G,PG,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,15643750.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828.0,3184.0,200457.0,553575,748939.0,3043.0,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1.0,20000014,Brandon Knight,553575,4587819.0,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
763,69,3.0,37.0,131,45,0.344,167,59,0.353,34,20,0.588,25,3,00,462.0,4.0,,40,28.0,202688,183,,,,,,,,,,,,,,,,,,,,41.0,,2019-20,10.0,TOT,0.0,38.0,,202688,Brandon Knight,Brandon,Knight,True,20000745,,Active,14,DET,20,G,PG,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,15643750.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828.0,3184.0,200457.0,553575,748939.0,3043.0,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1.0,20000014,Brandon Knight,553575,4587819.0,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
765,61,28.0,156.0,199,65,0.327,401,144,0.359,101,66,0.653,65,4,00,1166.0,28.0,,106,20.0,1628995,419,,,,,,,,,,,,,,,,,,,,184.0,,2019-20,23.0,NYK,1610612752.0,45.0,,1628995,Kevin Knox II,Kevin,Knox II,True,20001994,,Active,6,NY,20,F,SF,Kevin,Knox,79,215,1999-08-11T00:00:00,,,,,Kentucky,4380120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001994.png,0,239f0ff0-3d09-4991-bb67-ad8c8b7fd0cb,2955.0,4398.0,201123.0,1067854,780003.0,,Scrambled,Scrambled,,Scrambled,84674,1067854,6020,Kevin Knox,Kevin Knox II,Kevin Knox II,SF,1.0,20000006,Kevin Knox II,1067854,4588232.0,http://cdn.usatsimg.com/api/download/?imageID=13964554,,2020-01-27T16:30:45,,1628995
767,21,3.0,28.0,9,4,0.444,35,23,0.657,2,1,0.5,15,0,00,167.0,18.0,,7,23.0,1629723,51,,,,,,,,,,,,,,,,,,,,46.0,,2019-20,7.0,MEM,1610612763.0,6.0,,1629723,John Konchar,John,Konchar,True,20002318,,Active,21,MEM,46,G,PG,John,Konchar,77,210,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002318.png,0,906578a8-c01e-4799-a972-2b47e02108b9,,4864.0,201302.0,852907,761458.0,,Scrambled,Scrambled,,Scrambled,111376,852907,6255,John Konchar,John Konchar,John Konchar,PG,1.0,20000021,John Konchar,852907,4586960.0,http://cdn.usatsimg.com/api/download/?imageID=13454656,http://cdn.usatsimg.com/api/download/?imageID=13514863,2019-10-03T13:02:58,2019-10-14T09:59:14,1629723
769,70,15.0,132.0,317,126,0.397,514,222,0.432,72,53,0.736,64,12,00,1398.0,16.0,,89,22.0,1627788,623,,,,,,,,,,,,,,,,,,,,148.0,,2019-20,36.0,PHI,1610612755.0,52.0,,1627788,Furkan Korkmaz,Furkan,Korkmaz,True,20001722,,Active,7,PHI,30,G,SG,Furkan,Korkmaz,79,202,1997-07-24T00:00:00,Bakirkoy,Turkey,,,,1620564.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001722.png,1,e558bede-02a3-4e10-993b-39033809c82a,2648.0,3887.0,200787.0,920092,771368.0,,Scrambled,Scrambled,,Scrambled,70826,920092,5657,Furkan Korkmaz,Furkan Korkmaz,Furkan Korkmaz,SG,1.0,20000007,Furkan Korkmaz,920092,4588295.0,http://cdn.usatsimg.com/api/download/?imageID=13458701,http://cdn.usatsimg.com/api/download/?imageID=13514925,2019-10-09T17:16:12,2019-10-14T10:01:38,1627788
771,32,26.0,62.0,108,31,0.287,187,82,0.439,28,20,0.714,36,14,00,559.0,22.0,,54,24.0,1628436,215,,,,,,,,,,,,,,,,,,,,84.0,,2019-20,11.0,CHI,1610612741.0,14.0,,1628436,Luke Kornet,Luke,Kornet,True,20001889,,Active,11,CHI,2,F,PF,Luke,Kornet,86,250,1995-07-15T00:00:00,,,,,Vanderbilt,2250000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001889.png,1,fed6929f-8d92-456c-8a89-9e0c17cf4f7b,2844.0,4151.0,201002.0,745923,756855.0,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,41083,745923,5903,Luke Kornet,Luke Kornet,Luke Kornet,PF,1.0,20000011,Luke Kornet,745923,4587989.0,http://cdn.usatsimg.com/api/download/?imageID=11576113,http://cdn.usatsimg.com/api/download/?imageID=11993954,2018-11-02T15:41:28,2019-01-14T09:59:18,1628436
773,61,12.0,90.0,207,86,0.415,259,111,0.429,34,28,0.824,50,0,00,833.0,14.0,,68,38.0,2594,336,,,,,,,,,,,,,,,,,,,,104.0,,2019-20,21.0,MIL,1610612749.0,42.0,,2594,Kyle Korver,Kyle,Korver,True,20000604,,Active,15,MIL,26,G,SG,Kyle,Korver,79,212,1981-03-17T00:00:00,Lakewood,California,,,Creighton,1620564.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000604.png,15,ba1b12c1-ee81-47d2-9f02-56110ff2a318,977.0,2400.0,200442.0,58293,538179.0,918.0,Scrambled,Scrambled,,Scrambled,9870,58293,3754,Kyle Korver,Kyle Korver,Kyle Korver,SG,1.0,20000015,Kyle Korver,58293,4587761.0,http://cdn.usatsimg.com/api/download/?imageID=13477410,http://cdn.usatsimg.com/api/download/?imageID=13515134,2019-10-09T17:16:12,2019-10-14T10:09:45,2594
775,33,3.0,79.0,65,25,0.385,134,60,0.448,28,17,0.607,39,4,00,501.0,18.0,,66,22.0,1629066,162,,,,,,,,,,,,,,,,,,,,97.0,,2019-20,17.0,BKN,1610612751.0,35.0,,1629066,Rodions Kurucs,Rodions,Kurucs,True,20002022,,Active,8,BKN,0,F,PF,Rodions,Kurucs,81,228,1998-02-05T00:00:00,,,,,,1699236.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002022.png,0,80755300-0a97-4444-9e38-06c9f0f71d85,2984.0,4132.0,201143.0,1121334,785210.0,,Scrambled,Scrambled,,Scrambled,84700,1121334,6051,Rodions Kurucs,Rodions Kurucs,Rodions Kurucs,PF,1.0,20000008,Rodions Kurucs,1121334,4588153.0,http://cdn.usatsimg.com/api/download/?imageID=13454524,http://cdn.usatsimg.com/api/download/?imageID=13514623,2019-10-03T13:00:49,2019-10-14T09:50:40,1629066
777,69,21.0,194.0,236,70,0.297,588,254,0.432,130,96,0.738,54,7,00,1327.0,48.0,,106,24.0,1628398,674,,,,,,,,,,,,,,,,,,,,242.0,,2019-20,21.0,LAL,1610612747.0,85.0,,1628398,Kyle Kuzma,Kyle,Kuzma,True,20001858,,Active,27,LAL,0,F,PF,Kyle,Kuzma,80,221,1995-07-24T00:00:00,,,,,Utah,1974600.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001858.png,1,4fae86e2-4f99-4247-af85-d917b4389d31,2821.0,4167.0,200967.0,844476,762824.0,,Scrambled,Scrambled,,Scrambled,58377,844476,5840,Kyle Kuzma,Kyle Kuzma,Kyle Kuzma,SF,1.0,20000027,Kyle Kuzma,844476,4587355.0,http://cdn.usatsimg.com/api/download/?imageID=10387114,http://cdn.usatsimg.com/api/download/?imageID=10479983,2017-11-02T22:20:32,2017-12-15T06:52:40,1628398
